index,PROPERTY_TYPE,CITY,OWNTYPE,BEDROOM_NUM,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,BALCONY_NUM,FLOOR_NUM,BHK,LOCALITY,LATITUDE,LONGITUDE,LUXURY,SWIMMING_POOL,POWER_BACKUP,CLUB_HOUSE,PARKING,ATM,GYM,LIFT,WASTE_DISPOSAL,GAS_PIPELINE,NEAR_BANK
14512,Residential Apartment,Gurgaon,1,4.0,4,0,1,24,7430.0,2355.0,17500000.0,4,7,4,Sector 106,28.499693,76.999962,Luxury,1,1,1,0,1,1,1,0,0,0
14513,Residential Apartment,Gurgaon,1,3.0,2,1,1,29,11278.0,2660.0,30000000.0,4,8,3,Sector 81,28.39181,76.949669,Luxury,1,0,1,0,1,1,1,1,1,0
14514,Residential Apartment,Gurgaon,1,3.0,4,0,1,17,10504.0,2142.0,22500000.0,3,3,3,Sector 110 A,28.513142,77.025951,Luxury,1,0,1,0,0,1,1,0,0,0
14515,Residential Apartment,Gurgaon,1,3.0,4,0,1,17,9907.0,1615.0,16000000.0,3,3,3,Sector 110 A,28.513142,77.025951,Luxury,1,0,1,0,0,1,1,0,0,0
14516,Residential Apartment,Gurgaon,1,4.0,4,3,3,13,7705.0,2920.0,22500000.0,3,10,4,Sector 51,28.428074,77.0650809,Luxury,0,0,0,0,0,0,1,0,0,0
14517,Residential Apartment,Gurgaon,1,2.0,4,4,2,32,18181.0,1380.0,16000000.0,2,3,2,Sector 61,28.41474,77.09192,Luxury,1,0,1,0,1,1,1,1,1,1
14518,Residential Apartment,Gurgaon,1,2.0,1,5,1,12,15750.0,1365.0,21500000.0,2,3,2,Sector 60,28.39988,77.09654,Luxury,1,0,1,0,1,1,1,1,1,1
14519,Residential Apartment,Gurgaon,1,2.0,4,1,1,13,16176.0,1020.0,16500000.0,2,6,2,Sector 65,28.398753,77.072105,Luxury,1,1,1,0,1,1,1,1,1,1
14520,Residential Apartment,Gurgaon,1,2.0,2,3,6,30,10600.0,1415.0,15000000.0,3,24,2,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,1,1,0
14521,Residential Apartment,Gurgaon,1,2.0,2,3,6,30,11735.0,1406.0,16500000.0,3,21,2,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,1,1,0
14522,Residential Apartment,Gurgaon,1,3.0,2,3,6,30,11716.0,2074.0,24300000.0,3,29,3,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,1,1,0
14523,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,13636.0,2200.0,30000000.0,2,1,4,South City 1,28.460089,77.066245,Luxury,0,0,0,0,0,1,1,0,0,0
14524,Residential Apartment,Gurgaon,4,3.0,4,3,3,10,10500.0,2000.0,21000000.0,3,8,3,Sector 56,28.4256506,77.099613,Luxury,0,0,0,0,0,0,1,0,0,0
14525,Residential Apartment,Gurgaon,1,3.0,4,1,3,8,9166.0,1800.0,16500000.0,3,3,3,Sector 56,28.4256506,77.099613,Luxury,0,0,0,0,0,0,1,0,0,0
14526,Residential Apartment,Gurgaon,1,2.0,2,2,6,30,11516.0,1424.0,16399999.999999998,3,12,2,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,0,1,0
14527,Residential Apartment,Gurgaon,1,2.0,2,2,6,30,11877.0,1406.0,16700000.0,4,13,2,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,0,1,0
14528,Residential Apartment,Gurgaon,1,2.0,2,2,6,30,11802.0,1415.0,16700000.0,3,26,2,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,0,1,0
14529,Independent House/Villa,Gurgaon,1,4.0,4,5,6,4,9777.0,2250.0,22000000.0,2,4,4,Sector 67A,28.38001,77.06087,Luxury,1,0,1,0,1,1,0,1,1,0
14530,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,4,12444.0,1567.0,19500000.0,2,3,3,South City 2,28.418353,77.053084,Luxury,0,0,1,0,1,1,1,0,0,0
14531,Residential Apartment,Gurgaon,1,3.0,4,5,1,14,8223.0,1970.0,16200000.000000002,2,6,3,Sector 99,28.4655344,76.9628658,Luxury,0,0,0,0,0,0,1,0,0,0
14532,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,10619.0,1742.0,18500000.0,2,4,3,Sector 48,28.4153994,77.037736,Luxury,0,0,0,0,1,0,1,0,0,0
14533,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,12000.0,1500.0,18000000.0,2,1,3,Sushant Lok 3 Extension,28.418144,77.075667,Luxury,0,0,0,0,0,0,1,0,0,0
14534,Residential Apartment,Gurgaon,1,2.0,4,3,5,34,13600.0,1250.0,17000000.0,3,14,2,Sector 65,28.40614,77.06529,Luxury,1,0,1,0,0,1,1,1,1,0
14535,Residential Apartment,Gurgaon,1,3.0,1,3,6,21,12000.0,2215.0,25800000.0,2,8,3,Sector 111,28.519268,77.027259,Luxury,1,1,1,0,0,1,1,1,0,0
14536,Residential Apartment,Gurgaon,1,3.0,1,3,6,21,14000.0,2100.0,29900000.000000004,2,4,3,Sector 111,28.519268,77.027259,Luxury,1,1,1,0,1,1,1,1,0,0
14537,Residential Apartment,Gurgaon,1,3.0,1,3,6,21,16000.0,1810.0,29300000.0,3,5,3,Sector 111,28.519268,77.027259,Luxury,1,0,1,0,1,1,1,1,0,0
14538,Residential Apartment,Gurgaon,1,4.0,4,5,1,17,30232.0,3625.0,65000000.0,2,14,4,Sector 66,28.4015851,77.0497516,Luxury,1,0,1,0,1,1,1,1,1,1
14539,Independent/Builder Floor,Gurgaon,1,3.0,1,5,3,2,10000.0,1550.0,15500000.0,3,1,3,Malibu Town,28.425675,77.043508,Luxury,1,0,1,0,1,1,0,1,1,1
14540,Independent/Builder Floor,Gurgaon,1,3.0,1,5,1,4,12222.0,1800.0,22000000.0,3,1,3,South City 2,28.418353,77.053084,Luxury,1,0,1,0,1,1,1,1,1,1
14541,Residential Apartment,Gurgaon,1,3.0,2,3,5,4,10632.0,1672.0,17800000.0,3,4,3,Sector 76,28.393465,76.988789,Luxury,0,0,1,0,0,1,1,0,0,0
14542,Residential Apartment,Gurgaon,1,3.0,2,3,5,4,10795.0,1371.0,14800000.0,3,4,3,Sector 76,28.393465,76.988789,Luxury,0,0,1,0,0,1,1,0,0,0
14543,Independent/Builder Floor,Gurgaon,1,3.0,4,6,5,4,23039.0,1470.0,23500000.0,2,1,3,Sector 63A,28.39098,77.08761,Luxury,1,0,1,0,1,1,1,1,1,0
14544,Residential Apartment,Gurgaon,1,4.0,4,5,1,27,22866.0,4480.0,71000000.0,1,9,4,Sector 62,28.41201,77.09085,Luxury,1,0,1,0,1,1,1,1,1,0
14545,Residential Apartment,Gurgaon,1,4.0,4,5,1,39,25851.0,2800.0,44000000.0,3,18,4,Sector 60,28.39988,77.09654,Luxury,1,0,1,0,1,1,1,1,1,1
14546,Residential Apartment,Gurgaon,1,2.0,4,6,6,32,15912.0,1508.0,24000000.0,2,11,2,Sector 62,28.40381,77.0853214,Luxury,1,0,1,0,1,1,1,1,1,0
14547,Residential Apartment,Gurgaon,1,3.0,2,3,6,20,6451.0,1550.0,10000000.0,4,6,3,Sector 99A,28.46252,76.951718,Luxury,1,1,1,0,1,1,1,0,0,0
14548,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,3,15277.0,1800.0,27500000.0,2,3,3,DLF Phase 2,28.489563,77.087681,Luxury,0,0,0,0,1,0,1,1,0,0
14549,Independent/Builder Floor,Gurgaon,1,3.0,4,5,6,3,15133.0,1500.0,22700000.0,2,3,3,DLF Phase 2,28.4889627,77.0866646,Luxury,0,0,0,0,0,0,1,1,0,0
14550,Residential Apartment,Gurgaon,1,3.0,4,5,1,30,18524.0,3023.0,56000000.0,2,10,3,Sector 59,28.409463,77.108186,Luxury,1,0,1,0,1,1,1,1,1,1
14551,Independent/Builder Floor,Gurgaon,1,3.0,4,1,6,4,91439.0,2313.0,23500000.0,2,4,3,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,0,0,1,0,0,0
14552,Independent/Builder Floor,Gurgaon,1,3.0,4,1,6,4,87548.0,2313.0,22500000.0,2,1,3,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,0,0,1,0,0,0
14553,Residential Apartment,Gurgaon,1,2.0,4,1,1,19,9799.0,1296.0,12700000.0,2,7,2,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,1,1,0
14554,Residential Apartment,Gurgaon,1,4.0,4,0,6,4,33333.0,999.0,33300000.0,2,1,4,DLF Phase 2,28.4889627,77.0866646,Luxury,0,0,0,0,1,0,1,0,1,1
14556,Independent/Builder Floor,Gurgaon,1,4.0,4,0,6,4,13888.0,2700.0,37500000.0,4,1,4,DLF Phase 1,28.4754909,77.1032095,Luxury,0,0,0,0,0,0,0,0,0,0
14557,Residential Apartment,Gurgaon,1,3.0,2,3,5,33,19570.0,2095.0,41000000.0,4,6,3,Sector 59,28.409433,77.105276,Luxury,1,1,1,0,0,1,1,0,0,0
14558,Residential Apartment,Gurgaon,1,3.0,2,3,2,40,17128.0,3211.0,55000000.0,4,9,3,Sector 65,28.401137,77.064929,Luxury,1,1,1,0,1,1,1,0,0,0
14559,Residential Apartment,Gurgaon,1,4.0,2,3,2,40,18007.0,5098.0,91800000.0,4,10,4,Sector 65,28.401137,77.064929,Luxury,1,0,1,0,1,1,1,0,0,0
14560,Residential Apartment,Gurgaon,1,3.0,2,3,2,40,19133.0,2979.0,57000000.0,4,3,3,Sector 65,28.401137,77.064929,Luxury,1,1,1,0,1,1,1,0,0,0
14561,Residential Apartment,Gurgaon,1,3.0,4,0,6,20,8012.0,1997.0,16000000.0,3,5,3,Sector 99A,28.4538855,76.9540346,Luxury,0,0,0,0,0,0,1,0,0,0
14562,Residential Apartment,Gurgaon,1,4.0,4,1,2,12,12356.0,2954.0,36500000.0,4,0,4,Sector 28,28.475639,77.0823482,Luxury,1,0,1,0,1,1,1,1,0,1
14563,Residential Apartment,Gurgaon,1,3.0,4,5,3,19,10192.0,1815.0,18500000.0,4,5,3,Nirvana Country,28.4157635,77.0600205,Luxury,0,0,0,0,0,0,1,0,0,0
14564,Independent House/Villa,Gurgaon,1,2.0,1,5,5,21,22000.0,1330.0,29000000.0,2,21,2,Sector 113,28.532594,77.020297,Luxury,1,0,0,0,1,0,0,1,0,0
14565,Residential Apartment,Gurgaon,1,2.0,4,3,3,19,10578.0,1418.0,15000000.0,4,9,2,Nirvana Country,28.4156379,77.0594745,Luxury,0,0,0,0,0,0,1,0,0,0
14566,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,89353.0,2367.0,23500000.0,2,2,4,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,0,0,1,0,0,0
14567,Residential Apartment,Gurgaon,1,3.0,0,5,3,17,13235.0,2531.0,33500000.0,3,2,3,Nirvana Country,28.42049,77.06328,Luxury,0,0,0,0,0,0,1,0,0,0
14568,Independent/Builder Floor,Gurgaon,2,2.0,4,3,1,2,9149.0,1093.0,10000000.0,3,2,2,Sector-33 Sohna,28.283817,77.077636,Luxury,0,0,0,0,0,0,0,1,1,0
14569,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,11351.0,1850.0,21000000.0,2,4,3,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,0,0,1,1,1,0
14570,Residential Apartment,Gurgaon,1,3.0,2,3,6,30,11645.0,2018.0,23500000.0,3,14,3,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,0,1,0
14571,Residential Apartment,Gurgaon,1,2.0,2,3,6,30,11502.0,1424.0,16399999.999999998,3,23,2,Sector 74,28.4164,77.01262,Luxury,1,1,1,0,0,1,1,0,1,0
14572,Residential Apartment,Gurgaon,1,2.0,2,3,6,30,11450.0,1406.0,16100000.000000002,2,10,2,Sector 74,28.4017141,77.0084467,Luxury,1,1,1,0,0,1,1,0,1,0
14573,Residential Apartment,Gurgaon,1,3.0,2,3,5,34,12901.0,2054.0,26500000.0,3,33,3,Sector 65,28.40614,77.06529,Luxury,1,1,1,0,0,1,1,0,0,0
14574,Residential Apartment,Gurgaon,1,3.0,2,3,5,34,12892.0,2040.0,26300000.0,3,27,3,Sector 65,28.40614,77.06529,Luxury,1,1,1,0,0,1,1,0,0,0
14575,Residential Apartment,Gurgaon,1,2.0,2,3,5,34,12840.0,1433.0,18400000.0,2,8,3,Sector 65,28.40614,77.06529,Luxury,1,0,1,0,0,1,1,1,1,0
14576,Residential Apartment,Gurgaon,1,2.0,2,3,5,34,12926.0,1261.0,16299999.999999998,2,22,2,Sector 65,28.40614,77.06529,Luxury,1,1,1,0,0,1,1,0,0,0
14577,Residential Apartment,Gurgaon,1,3.0,4,8,1,19,8428.0,1833.0,11800000.0,4,19,3,Sector 37D,28.452985,76.976231,Luxury,1,0,1,0,1,1,1,1,0,1
14578,Residential Apartment,Gurgaon,1,3.0,1,5,6,14,10000.0,1650.0,15900000.0,3,13,3,Sector 102,28.472552,76.9655,Luxury,1,1,1,0,1,1,1,0,0,0
14579,Residential Apartment,Gurgaon,1,3.0,1,3,6,17,12000.0,1895.0,22800000.0,3,3,3,Sector 66,28.401406,77.050549,Luxury,1,0,1,0,1,1,1,0,1,0
14581,Residential Apartment,Gurgaon,1,4.0,4,5,3,10,7600.0,2500.0,19000000.0,3,8,4,Sector 45,28.4595,77.02664,Luxury,0,0,0,0,0,0,1,0,0,0
14582,Residential Apartment,Gurgaon,1,3.0,2,1,1,20,9750.0,1997.0,15600000.0,3,8,3,Sector 99A,28.456241,76.953943,Luxury,1,0,1,0,1,1,1,1,1,0
14583,Independent/Builder Floor,Gurgaon,1,3.0,4,5,5,4,14545.0,1600.0,16000000.0,4,1,3,Sector 93,28.41828,76.92644,Luxury,1,0,1,0,1,1,1,1,0,0
14584,Residential Apartment,Gurgaon,1,3.0,4,5,3,4,12500.0,1400.0,17500000.0,3,1,3,Sector 15,28.4558436,77.0406147,Luxury,0,0,0,0,0,0,0,0,0,0
14585,Independent/Builder Floor,Gurgaon,1,3.0,4,3,3,2,80000.0,1800.0,16000000.0,3,1,3,DLF Phase 1,28.4754909,77.1032095,Luxury,0,0,0,0,0,1,0,1,1,1
14586,Residential Apartment,Gurgaon,1,4.0,1,3,5,32,16000.0,3039.0,48600000.0,4,11,4,Sector 62,28.40356,77.085012,Luxury,1,0,1,0,1,1,1,0,0,0
14587,Residential Apartment,Gurgaon,1,4.0,1,5,1,21,16000.0,5010.0,80200000.0,4,6,3,Sector 65,28.4008819,77.0683607,Luxury,1,1,1,0,0,1,1,1,0,0
14588,Residential Apartment,Gurgaon,1,3.0,0,3,5,36,11500.0,1665.0,19100000.0,2,11,3,Sector 113,28.522621253811,77.025486549749,Luxury,1,0,1,0,0,1,1,0,0,0
14589,Residential Apartment,Gurgaon,1,4.0,0,3,5,24,10210.0,2901.0,29600000.0,3,6,4,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,0,1,1,0,0,0
14590,Residential Apartment,Gurgaon,1,3.0,1,3,5,33,17472.0,2295.0,40100000.0,3,6,3,Sector 59,28.409433,77.105276,Luxury,1,0,1,0,0,1,1,0,0,0
14591,Residential Apartment,Gurgaon,1,3.0,0,0,5,34,13500.0,1855.0,25000000.0,3,7,3,Sector 106,28.509518516781,76.988676053722,Luxury,1,1,1,0,1,1,1,0,1,0
14592,Residential Apartment,Gurgaon,1,3.0,1,5,5,47,13000.0,1860.0,24200000.0,3,6,3,Sector 65,28.40845,77.06856,Luxury,1,0,1,0,1,1,1,1,1,0
14593,Residential Apartment,Gurgaon,1,2.0,1,5,5,47,13000.0,1440.0,18700000.0,2,3,3,Sector 65,28.40845,77.06856,Luxury,1,1,1,0,1,1,1,1,0,0
14594,Residential Apartment,Gurgaon,1,2.0,0,3,1,23,8500.0,1410.0,12000000.0,1,6,2,Sector 37D,28.455542686641,76.9733897433,Luxury,1,0,1,0,0,1,1,0,0,0
14596,Residential Apartment,Gurgaon,1,3.0,4,5,5,12,7547.0,2120.0,16000000.0,2,7,3,Sector 85,28.401311,76.9513432,Luxury,0,0,0,0,0,0,1,0,0,0
14597,Residential Apartment,Gurgaon,1,2.0,4,5,1,11,6666.0,1450.0,8000000.0,4,2,2,Sector 103,28.495485,76.988401,Luxury,1,0,1,0,1,1,1,1,0,1
14598,Residential Apartment,Gurgaon,1,3.0,4,1,6,14,10243.0,1850.0,18900000.0,3,2,3,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,1,1,0
14599,Residential Apartment,Gurgaon,1,3.0,4,3,1,14,9791.0,1920.0,18800000.0,3,7,3,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,0,1,1,1,1,0
14600,Residential Apartment,Gurgaon,1,2.0,4,3,1,14,10411.0,1484.0,15400000.0,3,7,2,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,0,1,1,1,1,0
14601,Residential Apartment,Gurgaon,1,2.0,4,1,1,14,10037.0,1350.0,13600000.000000002,3,9,2,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,1,1,0
14602,Residential Apartment,Gurgaon,1,2.0,4,1,1,14,10223.0,1296.0,13300000.0,3,3,2,Sector 67A,28.386101,77.070028,Luxury,1,0,1,0,1,1,1,0,1,0
14603,Independent/Builder Floor,Gurgaon,1,3.0,4,3,6,4,8864.0,1850.0,16399999.999999998,2,3,3,Sushant Lok Phase 2,28.47805,77.074159,Luxury,0,0,0,0,0,0,1,1,1,0
14604,Independent/Builder Floor,Gurgaon,1,4.0,4,0,6,4,83000.0,2700.0,24900000.000000004,2,0,4,Sushant Lok Phase 2,28.47805,77.074159,Luxury,0,0,0,0,0,0,0,0,0,0
14605,Residential Apartment,Gurgaon,1,3.0,4,1,2,12,11764.0,1700.0,20000000.0,3,12,3,Sector 28,28.475639,77.0823482,Luxury,1,0,1,0,1,1,1,1,0,0
14606,Residential Apartment,Gurgaon,1,2.0,0,0,1,29,9882.0,1700.0,16800000.0,3,11,2,Sector 104,28.47878,76.99599,Luxury,0,0,0,0,0,0,1,0,0,0
14607,Residential Apartment,Gurgaon,3,3.0,2,5,5,24,5896.0,2035.0,12000000.0,4,5,3,Sector 37C,28.451194,76.989289,Luxury,0,0,0,0,0,0,1,0,0,0
14608,Residential Apartment,Gurgaon,2,3.0,2,6,5,23,5950.0,1815.0,10800000.0,4,19,3,Sector 37C,28.451194,76.989289,Luxury,0,0,0,0,0,0,1,0,0,0
14609,Residential Apartment,Gurgaon,2,2.0,2,6,5,23,5956.0,1578.0,9400000.0,4,22,2,Sector 37C,28.451194,76.989289,Luxury,0,0,0,0,0,0,1,0,0,0
14610,Residential Apartment,Gurgaon,1,3.0,4,5,3,16,14177.0,2116.0,30000000.0,3,9,3,Sector 41,28.4580615,77.0636419,Luxury,0,0,0,0,0,0,1,0,0,0
14611,Residential Apartment,Gurgaon,1,3.0,0,8,3,13,6916.0,2024.0,14000000.0,4,6,3,Sector 45,28.4439933,77.06652,Luxury,0,0,0,0,0,0,1,0,0,0
14612,Residential Apartment,Gurgaon,1,4.0,4,6,3,12,5959.0,2450.0,14600000.0,4,12,4,Sector 39,28.4423313,77.0492504,Luxury,0,0,0,0,0,0,1,0,0,0
14613,Residential Apartment,Gurgaon,1,5.0,0,5,3,12,6818.0,3300.0,22500000.0,3,1,5,Sector 39,28.4423313,77.0492504,Luxury,0,0,0,0,0,0,1,0,0,0
14614,Residential Apartment,Gurgaon,1,3.0,4,3,3,9,10740.0,2700.0,29000000.0,3,9,3,Sector 47,28.4266134,77.0545575,Luxury,0,0,0,0,0,0,1,0,0,0
14615,Residential Apartment,Gurgaon,1,3.0,1,5,3,9,9062.0,1600.0,14500000.0,3,9,3,Sector 45,28.4439933,77.06652,Luxury,0,0,0,0,0,0,1,0,0,0
14616,Residential Apartment,Gurgaon,1,4.0,4,7,3,10,6138.0,3030.0,18600000.0,3,5,4,Sector 45,28.4439933,77.06652,Luxury,0,0,0,0,0,0,1,0,0,0
14617,Residential Apartment,Gurgaon,1,3.0,4,5,3,10,8474.0,2360.0,20000000.0,3,7,3,Sector 51,28.428074,77.0650809,Luxury,0,0,0,0,0,0,1,0,0,0
14618,Residential Apartment,Gurgaon,1,3.0,4,5,1,30,23758.0,2315.0,55000000.0,2,30,3,Sector 54,28.443185,77.108897,Luxury,1,0,1,0,1,1,1,1,1,1
14619,Residential Apartment,Gurgaon,1,4.0,4,5,6,12,7343.0,2560.0,18800000.0,4,5,4,Sector 85,28.405391,76.952235,Luxury,1,0,1,0,1,1,1,1,0,1
14621,Residential Apartment,Gurgaon,1,4.0,4,1,1,18,20058.0,3390.0,68000000.0,4,9,4,Sector 53,28.4412952,77.0981743,Luxury,1,0,1,0,1,1,1,1,0,1
14622,Residential Apartment,Gurgaon,1,3.0,4,4,2,17,10873.0,2805.0,30500000.0,4,7,3,Sector 28,28.475639,77.0823482,Luxury,1,0,1,0,1,1,1,1,0,1
14623,Residential Apartment,Gurgaon,1,4.0,4,5,5,22,19666.0,3300.0,64900000.0,2,4,4,Sushant Lok Phase 1,28.47272,77.07494,Luxury,1,0,1,0,1,1,1,0,1,0
14624,Residential Apartment,Gurgaon,1,4.0,4,5,1,21,11864.0,2950.0,35000000.0,4,10,4,Sector 111,28.519247,77.0272253,Luxury,0,0,0,0,0,0,1,0,0,0
14625,Residential Apartment,Gurgaon,1,4.0,4,3,2,20,15652.0,2300.0,36000000.0,3,18,4,DLF Phase 2,28.4889627,77.0866646,Luxury,0,0,0,0,0,0,1,0,0,0
14626,Residential Apartment,Gurgaon,1,2.0,4,3,2,14,12545.0,1100.0,13799999.999999998,4,13,2,Sector 28,28.475639,77.0823482,Luxury,1,0,1,0,1,1,1,1,0,0
14627,Residential Apartment,Gurgaon,1,4.0,4,3,2,11,14346.0,3764.0,54000000.0,4,5,4,Chakkarpur,28.471898,77.089512,Luxury,1,0,1,0,1,1,1,1,1,0
14628,Residential Apartment,Gurgaon,1,4.0,4,1,2,10,11000.0,3000.0,33000000.0,4,9,4,Suncity,28.43642,77.1099,Luxury,0,0,0,0,0,0,1,0,0,0
14629,Residential Apartment,Gurgaon,1,4.0,4,1,2,12,11935.0,3100.0,37000000.0,4,4,4,Chakkarpur,28.47203,77.08954,Luxury,1,0,1,0,1,1,1,1,1,0
14631,Residential Apartment,Gurgaon,1,4.0,2,1,1,28,11810.0,4848.0,57500000.0,4,7,4,Sector 112,28.518677,77.015115,Luxury,0,0,0,0,0,0,1,0,0,0
14632,Residential Apartment,Gurgaon,1,3.0,2,5,5,26,12234.0,1692.0,20700000.0,3,12,3,Sector 102,28.479276836122,76.976094508889,Luxury,1,0,1,0,1,1,1,1,1,1
14633,Residential Apartment,Gurgaon,1,3.0,2,8,5,24,17498.0,2343.0,41000000.0,2,6,3,Sector 108,28.516331087497,76.995685046165,Luxury,0,0,0,0,0,0,1,0,0,0
14634,Residential Apartment,Gurgaon,1,3.0,4,1,3,12,9715.0,1616.0,15700000.0,2,8,2,Malibu Town,28.425675,77.043508,Luxury,1,0,1,0,1,1,1,1,1,1
14636,Residential Apartment,Gurgaon,1,3.0,4,5,1,28,13740.0,2802.0,38500000.0,3,9,3,Sector 112,28.518677,77.015115,Luxury,1,1,1,0,1,1,1,1,1,1
14637,Residential Apartment,Gurgaon,1,3.0,2,5,1,27,10000.0,1750.0,17500000.0,4,12,3,Sector 109,28.515309,77.003236,Luxury,1,1,1,0,1,1,1,1,1,1
14638,Residential Apartment,Gurgaon,1,3.0,4,5,6,23,12649.0,2095.0,26500000.0,3,12,3,Sector 109,28.508602,77.002116,Luxury,1,1,1,0,1,1,1,1,0,1
14639,Residential Apartment,Gurgaon,1,3.0,4,8,6,28,13740.0,2802.0,38500000.0,2,14,3,Sector 112,28.518677,77.015115,Luxury,0,0,0,0,0,0,1,0,0,0
14640,Residential Apartment,Gurgaon,1,2.0,4,5,6,26,11037.0,1359.0,15000000.0,3,16,2,Sector 102,28.479276836122,76.976094508889,Luxury,1,0,1,0,1,1,1,1,1,1
14641,Residential Apartment,Gurgaon,1,3.0,4,3,6,18,18422.0,2003.0,36900000.0,2,1,3,Sector 108,28.516331087497,76.995685046165,Luxury,0,0,0,0,0,0,0,0,0,0
14643,Residential Apartment,Gurgaon,1,3.0,4,5,6,24,16890.0,1711.0,28900000.0,3,16,3,Sector 108,28.516331087497,76.995685046165,Luxury,1,1,1,0,1,1,1,1,1,1
14644,Residential Apartment,Gurgaon,1,3.0,4,5,5,35,16170.0,1689.0,17500000.0,3,12,3,Sector 104,28.484795,76.999036,Luxury,1,0,1,0,1,1,1,1,1,1
14645,Independent/Builder Floor,Gurgaon,1,4.0,4,6,1,4,19148.0,2350.0,45000000.0,2,0,4,Sector 65,28.385662,77.06233,Luxury,0,0,0,0,0,0,0,1,1,0
14646,Independent/Builder Floor,Gurgaon,1,4.0,4,3,1,4,15555.0,2250.0,35000000.0,2,3,4,Sushant Lok Phase 1,28.4572434,77.0782527,Luxury,0,0,0,0,0,0,0,1,1,0
14647,Independent/Builder Floor,Gurgaon,1,4.0,4,2,1,4,18333.0,3000.0,55000000.0,2,1,4,Sushant Lok Phase 1,28.4572434,77.0782527,Luxury,0,0,0,0,1,1,0,1,1,0
14648,Independent/Builder Floor,Gurgaon,1,4.0,4,4,1,4,12800.0,2500.0,32000000.0,2,1,4,Sector 67,28.386048,77.0607637,Luxury,0,0,0,0,0,0,0,1,1,0
14649,Independent/Builder Floor,Gurgaon,1,4.0,4,1,1,4,7954.0,2200.0,17500000.0,2,2,4,Sector 67,28.486897,77.1915,Luxury,0,0,0,0,0,0,0,1,1,0
14650,Independent/Builder Floor,Gurgaon,1,3.0,4,4,1,4,13214.0,1400.0,18500000.0,2,4,3,Sector 67,28.386048,77.0607637,Luxury,0,0,0,0,0,0,0,1,1,0
14651,Independent/Builder Floor,Gurgaon,1,3.0,4,5,1,4,13235.0,1700.0,22500000.0,2,2,3,Mayfield Garden,28.42414,77.06148,Luxury,0,0,0,0,0,0,0,0,1,0
14652,Independent/Builder Floor,Gurgaon,1,3.0,4,5,1,4,12500.0,1400.0,17500000.0,2,2,3,Sector 57,28.4234414,77.0765927,Luxury,0,0,0,0,0,0,0,0,0,0
14653,Independent/Builder Floor,Gurgaon,1,3.0,4,1,1,4,17857.0,1400.0,25000000.0,2,2,3,Sector 73,28.40744,77.014704,Luxury,0,0,0,0,0,0,0,1,1,0
14654,Independent/Builder Floor,Gurgaon,1,4.0,4,5,6,4,10689.0,1450.0,15500000.0,2,2,4,Sector 7,28.4632438,77.0132643,Luxury,0,0,0,0,0,0,0,1,0,0
14655,Residential Apartment,Gurgaon,1,3.0,4,3,1,18,6916.0,1735.0,12000000.0,4,7,3,Sector 83,28.3993997,76.9703234,Luxury,1,1,1,0,1,1,1,1,1,1
14656,Independent/Builder Floor,Gurgaon,1,3.0,4,3,3,3,20000.0,1925.0,31000000.0,2,0,3,DLF Phase 5,28.44673,77.09355,Luxury,0,0,0,0,0,0,0,1,0,0
14657,Residential Apartment,Gurgaon,1,4.0,4,5,2,32,14971.0,2438.0,36500000.0,4,2,4,Sector 61,28.41474,77.09192,Luxury,1,1,1,0,1,1,1,1,1,1
14658,Residential Apartment,Gurgaon,1,3.0,2,5,6,35,9254.0,1999.0,18500000.0,4,7,3,Sector 68,28.3883395,77.0417097,Luxury,1,1,1,0,1,1,1,1,1,0
14659,Independent/Builder Floor,Gurgaon,1,3.0,4,5,1,4,16000.0,1500.0,24000000.0,2,3,3,C Block Sushant Lok Phase 1,28.454279,77.085314,Luxury,0,0,0,0,0,0,0,1,0,0
